name,cover,url,intro,singer_id,song_id,song_cover,song_name
Jada Facer,http://p1.music.126.net/N5YUdebQk2nRAXi3_7QOFg==/109951164001061600.jpg?param=640y300,https://music.163.com/artist?id=1047221,Jada Facer（2001年3月18日—），美国童星，演员、歌手。,1047221,1937340367,http://p2.music.126.net/_eopOxdL8cWwgFUg8bzQMw==/109951167280823672.jpg?param=130y130,A Thousand Years
11:11 Music Group,http://p2.music.126.net/_0Rp3dEmDogklXNKMYV-WQ==/109951167739209570.jpg?param=640y300,https://music.163.com/artist?id=48100464,是一个音乐集团就是一个音乐人不能得到推广ta能帮你网站是这个https://11x11.io/,48100464,2087605160,http://p2.music.126.net/vqG-gx7yyTlMRaueI2ayiA==/109951168960151496.jpg?param=130y130,1 thing
Heidi Montag,http://p2.music.126.net/YjudHz5GShR5BXXMbNJsdg==/633318697610546.jpg?param=640y300,https://music.163.com/artist?id=60228,海蒂·蒙塔格 (Heidi Montag) 是美国MTV 频道热门真人秀节目《The Hills》中的明星，她还身兼设计师、流行歌手身份。海蒂·蒙塔格 (Heidi Montag) 最为著名的身份还是《好莱坞女孩》(The Hills) 的女主角之一。此节目的热播，使4位女主角海蒂·蒙塔格 (Heidi Montag)、劳伦·康拉德(Lauren Conrad) 、奥德利娜·帕特里奇(Audrina Patridge) 、惠特妮·波特(Whitney Port) 成为北美少女心目中的偶像。,60228,1340006512,http://p1.music.126.net/c-P_e9v2T9u65Hrv_YulbA==/109951168590575280.jpg?param=130y130,I'll Do It
Måneskin,http://p2.music.126.net/l2ExumMdo9nlZCMZUc3YrA==/109951169044671502.jpg?param=640y300,https://music.163.com/artist?id=12894044,Måneskin是来自意大利罗马的摇滚乐队。2021年获得欧洲歌唱大赛冠军，参赛曲为《Zitti e buoni》。,12894044,"1824599691,2098358305","http://p1.music.126.net/CNRyLdIbI6TlYXt-_lp1rA==/109951166100524893.jpg?param=130y130,http://p1.music.126.net/AtGbwuQNuzVPvUjgNXYwvw==/109951169044629765.jpg?param=130y130","I WANNA BE YOUR SLAVE,VALENTINE"
Professor Green,http://p2.music.126.net/hhexDuWEBQXa_1LL4TcRjw==/442003674372575.jpg?param=640y300,https://music.163.com/artist?id=41561,"Professor Green(格林教授)出生于1983年11月27日,英国伦敦东部。他是一个英文专业说唱歌手,与Mike Skinner and Ted Mayhem的唱片公司The Beats签约,直到2008年2月12日。2008年7月，他赢了首届JumpOff MySpace &pound;50，000说唱锦标赛。2009年，格林教授和莉莉·艾伦致力于Brilly-Allent之旅。他从18岁开始唱饶舌歌曲,并发行首张混合录音带Lecture#1。世界上饶舌的人很多，真正像他有饶舌才华的人没几个，他被父母弃养，他签属独立厂牌却因发行公司财务纠纷解约，他甚至曾遭刺杀，死里逃生，彷佛天纵英才让他活下来发光发热；他是MySpace饶舌大赛蝉联七周冠军纪录保持者，他是畅销才女莉莉艾伦Lily Allen钦点巡演的艺人，他投石问路首支单曲〈I Need You Tonight〉便空降英国金榜季军，他名列欧陆各大传媒焦点关注、MTV强力推荐新秀，",41561,29412405,http://p1.music.126.net/v9vylpINJPbjjhfGdWd1Zw==/2534374302157990.jpg?param=130y130,In The Shadow Of The Sun
Charlie Puth,http://p1.music.126.net/y4BW_MFIZrx4BWd6TsbNCw==/109951167257756923.jpg?param=640y300,https://music.163.com/artist?id=90331,"在他面前摆上一台钢琴，再支起一支麦克风，转眼间，这位歌手就能唱出带动流行审美的 hook 乐句，在悦耳动听背后，是他对灵魂乐、Funk、R&B 的驾驭自如。在娱乐话题引发轰动的同时，他也能在乐迷心中留下长久的音乐感动，这就是 Charlie Puth。Charlie Puth 拥有罕见的“绝对音感”，他能在没有参考音高的情况下精准唱出乐谱的实际音高。“我把这归功于教堂音乐。”他说。这位 1991 年出生于新泽西的歌手早早展现出才能，4 岁跟母亲学钢琴，10 岁开始学习爵士乐，12 岁时就发现了自己歌声的力量。
“我经常去教堂，聆听赞美诗和福音歌曲。”如果把音乐事业的起始点从走红网络时再往前推，六年级时 Puth 就曾挨家挨户推销自己的圣诞专辑《Have a Merry Charlie Christmas》，挣得了 600 美元的“第一桶金”。从童年时期开始，音乐注定成为 Charlie Puth 生活不可或缺的重要部分。2009 年，就在高中毕业的前一年，Puth 在热门视频网站开设频道“Charlies Vlogs”，他从翻唱中积累演唱经验，也从这里迎来了走红契机。2011 年，Puth 与 Emily Luther 共同翻唱 Adele 的金曲《Someone Like You》，从一场线上比赛中脱颖而出。温暖音色、爆发力高音，不仅让他俘获了歌迷，也得到了知名脱口秀主持人 Ellen DeGeneres 的赏识。Puth 与厂牌 eleveneleven 签下合约，也开始朝着职业音乐人迈出重要一步。
2015 年，Charlie Puth 与说唱歌手 Wiz Khalifa 联手演唱的歌曲《See You Again》引爆了流行话题。这首收录在《速度与激情7》电影原声带当中的作品寄托了无数人对故去的 Paul Walker 的思念，在当年创造了无可匹敌的商业佳绩。此时的 Charlie Puth 已是大西洋唱片旗下的招牌歌手，同年还推出了与 Meghan Trainor 合作的摇摆风格 Doo-wop 歌曲《Marvin Gaye》，可见 Puth 多变的演唱风格和可塑性。
查理·普斯因翻唱多首经典歌曲在YouTube上获得关注与赞誉，虽然以这样“接地气”的方式成名，但其实除天赋以外，查理·普斯一直接受正统的音乐训练与熏陶，伯克利音乐学院科班出身的他功底深厚，自幼研习多种乐器，练得一手专业的钢琴技法，嗓音干净悠扬，高音透彻，低音沉稳，再加上出众的创作才能，即便在更新迭代迅猛而无情的欧美乐坛，这样的音乐才子也实为不可多得。
在 2016、2018 年，Charlie Puth 连续推出两张专辑《Nine Track Mind》《Voicenotes》，逐步拓宽着自己的音乐风格和合作范围，打造了与 Selena Gomez 联袂打造的分手情歌佳作《We Don't Talk Anymore》，以及凝聚电子 Funk 风味，在全球范围内大红大紫的《Attention》等大热单曲。而无论风格如何演变，美妙如一的始终是 Charlie Puth 的演唱——这位“不可救药”的浪漫主义者，把一切都唱出了爱的味道。",90331,"401249910,473817398,509728806","http://p1.music.126.net/LWwUPfPdsKgFss-QMGvnxw==/109951169407176829.jpg?param=130y130,http://p2.music.126.net/RNl__JslenVhRoOvGmdZAg==/109951165991701088.jpg?param=130y130,http://p1.music.126.net/RNl__JslenVhRoOvGmdZAg==/109951165991701088.jpg?param=130y130","We Don't Talk Anymore,Attention,How Long"
Rio Romeo,http://p1.music.126.net/UxsYjdu--ZT0bazh8ySrPA==/109951167739198387.jpg?param=640y300,https://music.163.com/artist?id=36852192,"rio romeo is a singer/songwriter, producer and interdisciplinary artist.
make sure to grab some free sheet music on rioromeo.com if you want it!",36852192,1965557242,http://p1.music.126.net/eTee2dgzJ6cq6HEo-3NZJw==/109951167695841591.jpg?param=130y130,Nothing's New
XG,http://p1.music.126.net/Xh253UyeMYgaO9vIj3UmAg==/109951169607894225.jpg?param=640y300,https://music.163.com/artist?id=51849113,"XG是由JURIN、CHISA、HARVEY、HINATA、JURIA、MAYA、COCONA共7人所组成的HipHop / R&B女团。她们是由国际娱乐制作公司「XGALX」于2022年3月18日推出的首组艺人。「XGALX」将把”BOLD（大胆）”的文化传达给全世界，并会陆续推出拥有独特世界观的艺人团体。团体名称「XG」源自于「Xtraordinary Girls」的概念。
透过不被常识所局限的独特风格音乐及表演，来启发全世界正处在不同处境的年轻一代。",51849113,2155831769,http://p2.music.126.net/h01vj9wdmvdgRvEWx7Tvqw==/109951169589321164.jpg?param=130y130,WOKE UP
Bicep,http://p2.music.126.net/1YdvqTyGyIRcV_MWRmiPxg==/109951164678069739.jpg?param=640y300,https://music.163.com/artist?id=330757,"BICEP，英国双人电音组合。2009年成立于伦敦，以音乐制作人、DJ、厂牌创始人及唱片发烧友的身份活跃在欧洲电音界。BICEP的音乐风格可谓是“诡谲多变”，Future
Garage、Breakbeat、Electronic Progressive、Leftfield
House都是他们的看家招式。成员马特•麦克布莱尔(Matt McBriar)和安迪•弗格森(Andy Ferguson)
是来自贝尔法斯特的童年挚友，早年两人共同创立了博客“Feel My
Bicep”，用以分享他们的音乐作品，并逐渐为乐迷所熟知。2017年，他们与Ninja Tune签约，并发布了首张同名专辑。
2020年10月6日，BICEP宣布他们的第二张专辑《Isles》将于2021年1月22日发行。此后他们陆续发布了新专辑的三支先行单曲“Apricots”、
“Atlas”和“Saku”，广受好评。其中“Apricots”更是帮助BICEP获得了由DJmag评选的“2020英国年度最佳电音单曲”的殊荣。2021年1月12日，他们发布了新专辑的第四支，也是最后一支先行单曲“Sundial”，在熟悉的音色基础上，巧妙地融入了来自异域甚至“异星”的声音元素，令人耳目一新。1月22日专辑发行当天，两人还与Annie•Mac共同主持了BBC
Radio 1的《Future Sounds》，向世界喊出了属于BICEP的“新声”。",330757,1987140328,http://p2.music.126.net/6X_21HP5w93Kb4GAfJnjSw==/109951167940838476.jpg?param=130y130,Glue
Wilee,http://p2.music.126.net/EEO3OwR3xlG4hbA-u-alCA==/109951167739402493.jpg?param=640y300,https://music.163.com/artist?id=33282285,Wilee，欧美音乐人，曾发表作品《Cold Blood》。,33282285,1919684213,http://p2.music.126.net/B5KWVNM-JOWtHYNcuzqRrA==/109951167977320136.jpg?param=130y130,Night Drive
Lil Uzi Vert,http://p1.music.126.net/W56lm3cv0LHkoUi65YFhAA==/109951169200811612.jpg?param=640y300,https://music.163.com/artist?id=1180075,美国说唱歌手Lil Uzi Vert，原名Symere Woods，1994年7月31日年出生于美国宾夕法尼亚州。,1180075,2112189551,http://p1.music.126.net/sx4wucqkunfzdECx-bjbyQ==/109951169214676059.jpg?param=130y130,Red Moon
rei brown,http://p2.music.126.net/B-G3tuGWSZheFPuNr3jYQw==/109951165095682033.jpg?param=640y300,https://music.163.com/artist?id=12917017,"rei brown is a New York-based, Japanese-American producer and artist whose music edges on captivating indie pop, alternative electronic, and lo-fi R&B. Debuting in 2014, he's since released a handful of independent EPs and singles that have solidified his stance as a front runner in the global bedroom pop movement.
Influenced by architecture, fashion, film, art, and more, the eclectic producer launched his life in music at a young age, beginning with music classes in elementary school and later graduating to band and choir in middle school and high school.
After relocating from Kobe, Japan, to Boston in 2011 to study singing/songwriting at Berklee College of Music, rei began to self-release his original music, first releasing his songs on SoundCloud as raybaboon in 2013. He independently released his debut EP, ‘raybaboon,’ in 2014, which today counts +28M collective streams.
Formally switching monikers in 2014, he’s released a number of breakout projects as rei brown, including the 2016 EP ‘Lungs,’ the 2017 double-single ""i feel so cold"" (MANIMAL VINYL/+10M streams) and the two-part ‘Lovers’ EP series. To date, rei counts +80M cross-platform streams.
Across 2020, rei will be releasing a series of brand-new singles, including the lo-fi alternative pop track ""Islands"" and the airy piano pop ballad ""Honest"" the latter produced by Diamond Pistols. After touring together in 2019, rei will reunite with Japanese chart-topping R&B singer Joji on his sophomore album, ‘Nectar’ (July 2020).",12917017,1458667025,http://p1.music.126.net/JfFTebG0ioKhC7Hnd5q_kQ==/109951168746400160.jpg?param=130y130,Honest
JordanBeats,http://p1.music.126.net/BDj676auyp3wdLnusruFqw==/109951167727463701.jpg?param=640y300,https://music.163.com/artist?id=47881045,All beats are for unlimited profit use (unexclusive).,47881045,2010668652,http://p2.music.126.net/5rbaSKuAGtBEA8P6nLgEQQ==/109951168194402644.jpg?param=130y130,Levels
Tommee Profitt,http://p1.music.126.net/iR5BVWE4sbmTgdxSBGKVfQ==/109951165742064973.jpg?param=640y300,https://music.163.com/artist?id=28975,Profitt 最初来自美国密歇根州的大急流城。他于 2017 年搬到田纳西州纳什维尔继续他的音乐生涯。他曾参与说唱歌手NF的制作和声音开发。在后来的几年里，他还从事电影和电视音乐工作。,28975,1487449737,http://p1.music.126.net/fAxEIASP9M9QjCS29DtAyg==/109951165393007047.jpg?param=130y130,O Come O Come Emmanuel
Cloke,http://p1.music.126.net/6y-UleORITEDbvrOLV0Q8A==/5639395138885805.jpg?param=640y300,https://music.163.com/artist?id=15220768,Cloke，欧美歌手。曾发表作品《Novocaine 2》。,15220768,2036149619,http://p2.music.126.net/ds16bIJ1Xfy24mx1HAtbMQ==/109951168520690081.jpg?param=130y130,Novocaine 2
Walk off the Earth,http://p2.music.126.net/LxmkT07MtijHNBPo1EVxQQ==/109951167723528348.jpg?param=640y300,https://music.163.com/artist?id=105493,Walk Off the Earth是2006年在加拿大安大略省柏林顿成立的一只另类摇滚、斯卡(ska)、雷鬼摇滚风格的五人乐队[1] 。2012年，他们才华横溢地“五人弹一把吉他”翻唱了Gotye的“Somebody That I Used To Know”，视频上传后引爆网络，在Youtube上两周内获得了超过3500万次的观看。许多粉丝迅速开始收集乐队过去五年的歌曲和视频，并引起了媒体的关注，来自世界各地的粉丝立即爱上了他们的原创音乐和翻唱视频。,105493,"1938756186,2021437775","http://p2.music.126.net/KxmRsYOXXrJfuUv_0wyPaQ==/109951167301321745.jpg?param=130y130,http://p1.music.126.net/sEGqPpZjzbf1a5iwLN9tvA==/109951168299771111.jpg?param=130y130","Bet On Me (Organic Version),My Stupid Heart (Kids Version)"
GenriX,http://p1.music.126.net/CsOMss_ogvBLjY16MUDMJg==/109951169572102154.jpg?param=640y300,https://music.163.com/artist?id=49764567,"GenriX，欧美歌手,发布有云音乐热门歌曲《Gloom》收录于专辑《Gloom》中。",49764567,2006693987,http://p1.music.126.net/OjEQkRWt_RJU6ltlHNfh4w==/109951168146345169.jpg?param=130y130,novocaine
Jace June,http://p1.music.126.net/FzC9OJL_9OwE3Aah9H88sA==/109951169300182302.jpg?param=640y300,https://music.163.com/artist?id=49477105,Jace June，欧美男歌手。代表作《Goodbye My Baby》。,49477105,2088683865,http://p1.music.126.net/n1kXMvMQH4c1LhBalCrUvA==/109951169463524295.jpg?param=130y130,Goodbye My Baby
XXXTENTACION,http://p2.music.126.net/3cpwO-A0LkgqL1JBPcZr6Q==/109951169172603234.jpg?param=640y300,https://music.163.com/artist?id=12107961,原名Jahseh Dwayne Onfroy，1998年1月23日生于美国佛罗里达州布劳沃德县，母亲是美国人父亲是牙买加人，有着埃及，印度，牙买加，德国，意大利等多国的血统，美国说唱歌手。2018年6月18日，说唱歌手XXXTentacion在迈阿密被两名黑人男性枪杀，年仅20岁。年底，第三张录音室专辑《SKINS》发行。2019年12月6日，XXXTentacion的最后一张专辑《Bad Vibes Forever》发行。其一生虽然比较短暂，但他的音乐影响了很多人。,12107961,501133800,http://p1.music.126.net/9sTLpi_LneFP_FPcaNgnQQ==/109951168609412948.jpg?param=130y130,Everybody Dies In Their Nightmares
keshi,http://p2.music.126.net/n7xRonf2xVgNiauiButcCA==/109951169743288645.jpg?param=640y300,https://music.163.com/artist?id=12544511,"Casey Luong (生于1994年11月4日) ，艺名 Keshi (全是小写风格) ，为人熟知，是美国歌手、词曲作者、制作人和擅长多乐器艺人。他以遥远的假声和结构乐器而闻名，他已经积累了超过5亿首歌曲流，比如“ like i need u”和“2 soon”。
13岁时，他从祖父那里学会了吉他，开始学习吉他。他开始自学乐器，同时使用他祖父的越南音乐书。另一个他学习吉他的动机来自看德雷克贝尔从尼克电视节目德雷克和乔希吸引女孩通过他的吉他技能。在他早年弹吉他和创作音乐的时候，他认为 John Mayer 和 Ed Sheeran 是对他影响最大的人。
他毕业于苏格兰的Stephen F. Austin High School (德克萨斯州本德堡县) ，并获得护理学系德克萨斯州大学奥斯汀分校学位。随后，他在德克萨斯州医学中心担任肿瘤科护士两年。
在大学期间，他创建了自己的绰号“ Keshi”，并开始通过他的 SoundCloud 页面分享音乐。他把自学写作、制作、表演和创作自己的音乐归功于观看 YouTube 教程。最初，他对自己的能力和音乐指导感到怀疑，但渐渐地，他的独特风格——依赖于他那梦幻般的嗓音和低保真节奏以及吉他——获得了更多的关注和声望。他的低保真制作给了他一种新发现的音乐自由和兴奋的感觉，不久他的音乐就有了一种更加稳固的形式。2017年，他辞去了护士的工作，飞往纽约与 Island 唱片公司签约。他最终决定放弃护理和追求音乐，是因为他意识到对错失机会的恐惧超过了对失败的恐惧。从那时起，他的第一首单曲在发行时就吸引了数百万听众。他引用了 John Mayer，Frank Ocean，The 1975，Drake，and Bryson Tiller 作为一些他最伟大的音乐影响。",12544511,494642794,http://p1.music.126.net/51MhPlXdP3edwqML9SxbZA==/109951168789051293.jpg?param=130y130,magnolia
Cream Pie,http://p2.music.126.net/Isu8vbpObS77OYNazRjZiQ==/109951169730559426.jpg?param=640y300,https://music.163.com/artist?id=33245134,"Cream Pie，欧美歌手,发布有云音乐热门歌曲《Tek It (sped up)》收录于专辑《Hot Sped Up Track Vol.30 (sped up)》中。",33245134,2086154795,http://p1.music.126.net/WaJ0n8gebItWmEcyaZa7yQ==/109951168946939456.jpg?param=130y130,Tek It (sped up)
Tungevaag & Raaban,http://p1.music.126.net/6Btrrq5uWFQDnnhIfCR9RQ==/18542164092474039.jpg?param=640y300,https://music.163.com/artist?id=1090022,Tungevaag＆Raaban是由挪威Stadlandet的挪威DJ Martin Tungevaag和来自瑞典的Borås的瑞典DJ和制片人RobbinSöderlund（他的艺术名Raaban更为人熟知）组成的舞蹈音乐制作人二人组。 对于电子音乐类型共同的兴趣，他们在音乐类型中合作并分别制作了多年的音乐。2019年12月9日两人在社交媒体上宣布组合解散，各自继续独立发展。,1090022,545947135,http://p1.music.126.net/qz7PxXdGRtZwiy28Vo4Epg==/109951163195963343.jpg?param=130y130,All For Love
Ed Sheeran,http://p1.music.126.net/OytinMSmr9IwzsSFa5venw==/109951168435071576.jpg?param=640y300,https://music.163.com/artist?id=33184,"爱德华·克里斯多弗·希兰（Edward Christopher Sheeran）艺名艾德·希兰（Ed Sheeran），1991年2月17日出生于英国英格兰西约克郡，是大西洋唱片（Atlantic Records）旗下的一位歌手同时也是一位创作人。
2011年6月，推出首支单曲《The A Team》荣获英国单曲榜第三名，同时该单曲在第55届格莱美颁奖典礼中被提名为年度最佳歌曲。2012年在第32届全英音乐奖中荣获英国最佳男艺人、英国最具突破艺人、英国最佳单曲和英国最佳专辑四项提名。
2014年第二张专辑专辑《X》在英国销售达170万张。2015年在全英音乐奖颁奖盛典荣获“年度最佳男歌手”和“年度最佳专辑”两项大奖 。2016年2月，在第58届格莱美音乐奖获得年度单曲奖和最佳流行歌手奖。",33184,451703096,http://p2.music.126.net/ZAbThPRnV0wVu2er0PIlvA==/109951168805157389.jpg?param=130y130,Shape of You
Arkins,http://p1.music.126.net/uIGUpc9GwLrw7QOXbYAs5A==/109951167379714229.jpg?param=640y300,https://music.163.com/artist?id=28031546,本名박인수(1995.10.6 )，他是韩国的 DJ 和制作人，被认为是 2022 年至今江南俱乐部场景中顶级的本地 DJ 之一，他于2013年开始以真名Insoo活动，主要从事hard style和hard dance等流派，但在2019年中后期将艺名改为Arkins，至今仍然活跃。,28031546,1894326423,http://p1.music.126.net/F6btSTEJ8I24QAbZJCB8cg==/109951166612475309.jpg?param=130y130,Acid Rangers
The Chainsmokers,http://p1.music.126.net/4KmPOJlsiR6-sglcZe-YOg==/109951169421832995.jpg?param=640y300,https://music.163.com/artist?id=893484,"烟鬼组合（The Chainsmokers），美国电子音乐组合，由DJ兼歌手安德鲁·塔格特（Andrew Taggart） 以及DJ亚历克斯·鲍尔（Alex Pall）组成。
2012年，烟鬼组合在美国纽约成立，并于同年12月发行首支单曲《Erase》。2013年12月，凭借电音作品《#Selfie》而受到关注。2016年，其单曲《Closer》在美国公告牌百强单曲榜取得了12连冠的成绩。同年11月，获得第44届全美音乐奖“最受欢迎电子舞曲歌手”奖。2017年2月，凭借《Don't Let Me Down》获得第59届格莱美奖“最佳舞曲录制”奖。同年4月，发行首张录音室专辑《Memories... Do Not Open》。10月，升至《DJ Mag》“百大DJ”第6位。同年11月20日，获得全美音乐奖最受欢迎电子舞曲歌手奖。2018年1月，凭借歌曲《Something Just Like This》入围第60届格莱美奖最佳流行组合奖。同年，担任维多利亚的秘密时尚秀的表演嘉宾。2018年4月，发行第二张录音室专辑《Sick Boy》。
2019福布斯100名人榜排名第67位。同年，获全球百大DJ排行榜第26名，比2018年上升了5名。",893484,"423228325,461347998","http://p2.music.126.net/NAT_u_xqHJDeZeiyDls1lQ==/109951167389372164.jpg?param=130y130,http://p2.music.126.net/7tMKza9QbB9xsiQHMmLSKw==/109951167280335904.jpg?param=130y130","Closer,Something Just Like This"
Muni Long,http://p2.music.126.net/8oNjbOUMYbVP4mV9CFi2Uw==/109951166921373130.jpg?param=640y300,https://music.163.com/artist?id=36766218,"After a decade of writing multiplatinum smashes for various superstars, Priscilla Renea manifests her future as Muni Long. Co-mingling R&B, rap, and pop, she beckons immersion with a stirring, striking, and soulful signature style on a debut EP titled Black Like This. An unbelievable journey brought her to this point. It started behind-the-scenes as a songwriter, where she accumulated a diverse catalog of hits for the likes of Rihanna, Mariah Carey, Madonna, Chris Brown and Selena Gomez. But after a series of intimate and open conversations, she decided to level up as a creator and actualize her innermost ambitions, adopting the name Muni Long and embarking on a solo project. “Priscilla is the name I was born with” she says. “I always wanted to be Muni Long though. She’s fearless. She has intent. She is me.”",36766218,2082371151,http://p2.music.126.net/le4LD_xvqAStdvGEpVfcKA==/109951168916817644.jpg?param=130y130,Made For Me
Jonathan Steingard,http://p2.music.126.net/uCGg96So_iJNLqh8zRN61g==/109951169499555347.jpg?param=640y300,https://music.163.com/artist?id=35526,Jonathan Steingard（乔纳森·斯坦格德），加拿大音乐家，流行朋克乐队Hawk Nelson 的主唱兼主吉他手，他于2004年10月加入，接替了前吉他手David Clark（戴维·克拉克）。,35526,31010566,http://p1.music.126.net/K8hM5Y5U2CNUY8o7-_IOUQ==/109951168234104467.jpg?param=130y130,Sold Out
Haru,http://p2.music.126.net/Btxo7dFsJ1ZZPiLvF1rlUA==/109951169720553052.jpg?param=640y300,https://music.163.com/artist?id=132760,"Haru,男，欧美歌手，作曲家。",132760,1860661903,http://p2.music.126.net/aHQD0FUKZgSkIGgjugzOrQ==/109951166172183753.jpg?param=130y130,Call of Silence
TheReal FatBoi,http://p2.music.126.net/e7GbhYIejoqG2v-eDaVGeQ==/109951169069369926.jpg?param=640y300,https://music.163.com/artist?id=58998028,歌手，音乐制作人，喜欢请关注！,58998028,1812799126,http://p1.music.126.net/AobPpGqjWG3TsblJCZm05Q==/109951167610105350.jpg?param=130y130,ITS OKAY NOW
Kali Uchis,http://p2.music.126.net/1-KKGgh7Hq_vvabFtUCuSw==/109951166162314328.jpg?param=640y300,https://music.163.com/artist?id=1070056,Kali Uchis是一名歌手、词曲作者、制作人、创意总监、演员和设计师。她成长于哥伦比亚和弗吉尼亚州北部，在爵士乐队里学习钢琴和萨克斯的过程中爱上了音乐。她的首张专辑Isolation于2018年发行，与Gorillaz、Tyler The Creator、Tame Impala等人进行了合作。第二张专辑Sin Miedo使她成为了2020年Billboard拉丁热十榜单中唯一的女艺人。Sin Miedo专辑中的telepatía取得了Billboard榜单中拉丁音乐的最好成绩。,1070056,2025082445,http://p2.music.126.net/Jpv8PCW1nYk4fWZqsRGt_A==/109951168402339293.jpg?param=130y130,Moonlight
Martin Garrix,http://p1.music.126.net/4_Eth9nnnR2CZLZOCU5PxQ==/109951168930851764.jpg?param=640y300,https://music.163.com/artist?id=780003,"马丁·盖瑞斯（Martin Garrix），原名马亭·杰拉德·嘉伟森（Martijn Gerard Garritsen），1996年5月14日生于荷兰阿姆斯特丹，荷兰DJ、音乐制作人，毕业于赫尔曼育学院。
2012年，马丁·盖瑞斯签约荷兰斯宾尼唱片公司，并发行无人声电音单曲《Error 404》。2013年6月，发行浩室电音单曲《Animals》，该首歌曲进入了十几个国家的音乐榜单前十。2014年4月，发行首张迷你专辑《Gold Skies》。2015年10月，马丁·盖瑞斯获得MTV欧洲音乐奖“最佳电音艺人”奖项 。2016年10月被《DJ Mag》评选为百大DJ第一名，成为该杂志创办之后最年轻的百大DJ第一名。同年11月，再次获得MTV欧洲音乐奖“最佳电音艺人”奖项 。2017年10月，马丁·盖瑞斯蝉联百大DJ第一名。2018年2月，在平昌冬奥会闭幕式上进行表演。2018年10月，马丁·盖瑞斯第三次获得百大DJ第一名。2019年10月，被《DJ Mag》评选为百大DJ第二名；11月3日，获得MTV欧洲音乐奖最佳电子乐奖。2020年，他在化身Ytram上连续发布3首单曲，并获得百大DJ第三名。2022年10月，马丁·盖瑞斯被《DJ Mag》评选为百大DJ第一名，这也是他继2016，2017，2018年之后第四次获得百大DJ第一名。
很少有 DJ 的蹿红速度能比 Martin Garrix 更快了。2013 年，时年 16 岁的 Martin 还只是个狂热的舞曲爱好者，他自己掏钱买票，和 33 万名观众一起参加了在迈阿密举办的 Ultra 音乐节。谁能想到，第二年 Martin 就亲自在 Ultra 演出了呢？那一年，他还登上了 Coachella、 Tomorrowland 等多个音乐节。Martin 震惊 EDM 界的 Electro-House 单曲、带起接下来数年 Big-Room House（重拍浩室）风潮的《Animals》，便是这一切的幕后推手。也正是这首歌吸引了 Justin Bieber 的经纪人 Scooter Braun，将 Martin 招至自己麾下。
Martin Garrix 在未满 20 岁之时，便被《DJ Magazine》列为全球百大 DJ 之首。自此，他开始横跨舞曲与流行乐坛，与 Dillon Francis、Hardwell 和 Tiësto 等 DJ 同侪合作，也曾携手 Usher、Ed Sheeran、Dua Lipa 等歌手。他并未满足于《Animals》带来的辉煌，与 Bebe Rexha、Khalid 分别带来的《In the Name of Love》《Ocean》，这些歌曲就像是 EDM 版的 Power Ballad，层层推进的合成器与鼓点之上流溢着细腻柔软的情绪， 自成一派。",780003,521416693,http://p2.music.126.net/bDdwz0zd-BGYpel1QEU2RA==/109951165983886039.jpg?param=130y130,So Far Away
Bebe Rexha,http://p1.music.126.net/nCPuBYq4GFTPp4oNiSr31A==/109951168313502502.jpg?param=640y300,https://music.163.com/artist?id=336466,"碧碧·雷克萨（Bebe Rexha），原名布蕾塔·杰妮娅·雷克萨（Bleta Jenea Rexha），1989年8月30日出生于美国纽约市布鲁克林区，美国歌手、词曲作者，毕业于塔腾维尔高中。
2010年，担任黑卡乐队主唱，从而正式出道。2012年，因乐队解散而单飞。2013年，以独立艺人的身份签约华纳兄弟；10月，为埃米纳姆创作的歌曲《The Monster》发行。2015年5月，发行EP专辑《I Don't Wanna Grow Up》；同年，发行单曲《Hey Mama》。2016年11月，入围MTV欧洲音乐奖-最佳新人奖、最大突破艺人奖和最佳外形奖。2017年，获得维多利亚的秘密-最性感新人女歌手奖。2018年，发行首张个人录音室专辑《Expectations》，并获得迪士尼电台音乐奖最佳新人奖，年底担任维多利亚的秘密时尚秀的表演嘉宾。2019年，提名第61届格莱美奖最佳新人 。",336466,550936829,http://p2.music.126.net/J5TqXUNo7vCFF9m-I85AIA==/109951163848879403.jpg?param=130y130,Ferrari
